file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,"max/3[double,double,double]",false,83,1,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,"max/3[float,float,float]",false,138,1,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,"min/3[float,float,float]",false,248,1,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,"max/2[double,double]",false,63,0,2,2,0,3,2,9,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,min/1[double[]],false,151,3,2,0,2,3,3,9,1,2,1,3,1,1,1,1,0,0,2,3,3,0,1,0,0,0,25,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\math\IEEE754rUtils.java,org.apache.commons.lang3.math.IEEE754rUtils,"min/2[double,double]",false,173,0,2,2,0,3,2,9,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NotEmpty$WithArray$WithMessage,shouldNotThrowExceptionForArrayContainingNullReference/0,false,1048,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NotEmpty$WithArray$WithMessage,shouldReturnTheSameInstance/0,false,1053,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NotEmpty$WithArray$WithMessage,shouldThrowNullPointerExceptionWithGivenMessageForNullArray/0,false,1065,3,1,0,1,1,4,4,0,1,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,1,13,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$NotEmpty$WithArray$WithMessage,shouldThrowIllegalArgumentExceptionWithDefaultMessageForEmptyArray/0,false,1059,3,1,0,1,1,4,4,0,1,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,1,14,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodForceAccessNoArgs/0,false,1110,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotationSearchSupersButNotIgnoreAccess/0,false,931,3,0,0,0,1,6,7,0,1,0,6,0,0,0,0,0,0,2,6,1,2,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeStaticMethod/0,false,1207,3,1,0,1,1,4,28,0,0,0,4,0,0,0,0,0,0,66,20,0,0,0,0,0,2,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethod1PlusVarArgs/0,false,1091,1,0,0,0,1,3,14,0,0,0,3,0,0,0,0,0,0,27,21,0,0,0,0,0,3,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingShortArray/0,false,1199,3,1,0,1,1,4,6,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotationSearchSupersAndIgnoreAccess/0,false,917,3,0,0,0,1,8,11,0,1,0,8,0,0,0,0,0,0,6,10,1,2,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingByteArray/0,false,1151,3,1,0,1,1,4,6,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsListWithAnnotationNullPointerException3/0,false,867,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMatchingAccessibleMethod/0,false,764,8,2,0,2,1,2,29,0,0,0,2,2,2,0,0,0,0,27,0,0,0,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsOfInterface/0,false,1131,4,3,0,3,1,2,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,16,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessibleInterfaceMethodFromDescription/1[java.lang.Class<?>],false,594,5,0,0,0,2,3,7,0,2,1,3,0,0,1,0,0,0,1,0,2,0,1,0,0,0,14,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotationIllegalArgumentException1/0,false,882,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethod/0,false,1052,6,2,0,2,1,5,28,0,0,0,5,0,0,0,0,0,0,67,27,0,0,0,0,0,3,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessibleMethodInaccessible/0,false,603,3,0,0,0,1,3,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAnnotationSearchSupersAndIgnoreAccess/0,false,734,4,0,0,0,1,7,11,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethod_VarArgsWithNullValues/0,false,1082,3,0,0,0,1,3,6,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,1,14,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAnnotationNotSearchSupersButIgnoreAccess/0,false,725,3,0,0,0,1,5,7,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotationNotSearchSupersAndNotIgnoreAccess/0,false,897,3,0,0,0,1,6,6,0,1,0,6,0,0,0,0,0,0,1,4,1,1,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingFloatArray/0,false,1175,3,1,0,1,1,4,6,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodForceAccessWithArgs/0,false,1115,2,1,0,1,1,3,8,0,0,0,3,0,0,0,0,0,0,12,2,0,0,0,0,0,2,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsNotUniqueResolvable/0,false,1125,1,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeStaticMethodVarArgsOfInterface/0,false,1262,5,3,0,3,1,2,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,17,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotationNotSearchSupersButIgnoreAccess/0,false,906,3,0,0,0,1,8,9,0,1,0,8,0,0,0,0,0,0,4,6,1,0,0,0,0,0,16,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsListWithAnnotationNullPointerException2/0,false,862,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeStaticMethod1PlusVarArgs/0,false,1243,2,0,0,0,1,4,14,0,0,0,4,0,0,0,0,0,0,27,21,0,0,0,0,0,3,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAnnotationNotSearchSupersAndNotIgnoreAccess/0,false,716,3,0,0,0,1,5,7,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,singletonArray/1[java.lang.Class<?>],false,552,0,2,2,0,2,2,8,1,1,1,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,5,2,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,toString/1[java.lang.Class<?>[]],false,1305,0,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,setUp/0,false,547,2,1,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAnnotationSearchSupersButNotIgnoreAccess/0,false,749,4,0,0,0,1,7,11,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotationIllegalArgumentException2/0,false,887,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessibleMethodPublicSub/0,false,618,3,5,0,5,1,14,26,0,3,0,14,0,0,0,0,0,0,29,0,4,0,0,0,0,0,23,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingDoubleArray/0,false,1167,3,1,0,1,1,4,6,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessibleMethodPublicSubOtherPackage/0,false,653,3,5,0,5,1,15,26,0,3,0,15,0,0,0,0,0,0,30,0,4,0,0,0,0,0,25,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeJavaVarArgsOverloadingResolution/0,false,1018,2,0,0,0,1,2,28,0,0,0,2,0,0,0,0,0,0,56,24,0,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingIntArray/0,false,1183,3,1,0,1,1,4,6,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsListWithAnnotationNullPointerException1/0,false,857,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetOverrideHierarchyIncludingInterfaces/0,false,961,5,1,0,1,3,16,15,0,4,0,16,0,0,2,0,0,0,4,3,4,0,2,0,0,0,17,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessibleInterfaceMethod/1[java.lang.Class<?>],false,579,5,0,0,0,2,5,12,0,4,1,5,0,0,1,0,0,0,1,0,4,0,1,0,0,0,16,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testVarargsOverloadingResolution/0,false,1280,2,11,0,11,1,12,21,0,0,0,12,0,0,0,0,0,0,23,24,0,0,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingCharArray/0,false,1159,3,1,0,1,1,4,6,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMatchingMethod/0,false,798,9,1,0,1,1,8,21,0,1,0,8,0,0,0,0,0,0,25,0,2,0,0,0,0,3,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessiblePublicMethodFromDescription/0,false,696,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAnnotationIllegalArgumentException2/0,false,706,3,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodObject/0,false,829,2,0,0,0,1,4,10,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeExactMethod/0,false,982,3,0,0,0,1,3,17,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,0,0,7,11,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testDistance/0,false,567,2,0,0,0,1,5,9,0,1,0,5,0,0,0,0,0,0,1,4,1,0,0,0,0,0,9,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,"expectMatchingAccessibleMethodParameterTypes/4[java.lang.Class<?>,java.lang.String,java.lang.Class<?>[],java.lang.Class<?>[]]",false,540,1,3,2,1,2,5,5,0,1,4,5,1,1,0,1,0,1,4,0,1,2,0,0,0,0,24,2,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testNullArgument/0,false,1275,3,2,0,2,1,2,3,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAnnotationIllegalArgumentException3/0,false,711,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessibleMethodPrivateInterface/0,false,610,2,0,0,0,1,4,6,0,2,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsListWithAnnotation/0,false,848,3,0,0,0,1,7,7,0,1,0,7,0,0,0,0,0,0,2,2,1,0,0,0,0,0,16,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotationIllegalArgumentException3/0,false,892,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingLongArray/0,false,1191,3,1,0,1,1,4,6,0,2,0,4,0,0,0,0,0,0,1,4,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testConstructor/0,false,562,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAccessiblePublicMethod/0,false,688,2,0,0,0,1,4,4,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetOverrideHierarchyExcludingInterfaces/0,false,941,4,1,0,1,3,15,15,0,4,0,15,0,0,2,0,0,0,3,2,4,0,2,0,0,0,17,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetAnnotationIllegalArgumentException1/0,false,701,3,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testGetMethodsWithAnnotation/0,false,873,3,0,0,0,1,6,7,0,1,0,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,14,1,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeExactStaticMethod/0,false,1003,2,0,0,0,1,3,12,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,3,12,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\test\java\org\apache\commons\lang3\reflect\MethodUtilsTest.java,org.apache.commons.lang3.reflect.MethodUtilsTest,testInvokeMethodVarArgsUnboxingBooleanArray/0,false,1143,3,1,0,1,1,3,6,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,15,0,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassLoaderUtils.java,org.apache.commons.lang3.ClassLoaderUtils,ClassLoaderUtils/0,true,87,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassLoaderUtils.java,org.apache.commons.lang3.ClassLoaderUtils,toString/1[java.lang.ClassLoader],false,64,1,2,1,1,2,2,6,2,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,15,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassLoaderUtils.java,org.apache.commons.lang3.ClassLoaderUtils,getSystemURLs/0,false,40,1,2,1,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassLoaderUtils.java,org.apache.commons.lang3.ClassLoaderUtils,getURLs/1[java.lang.ClassLoader],false,54,0,2,2,0,2,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,10,0,false
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassLoaderUtils.java,org.apache.commons.lang3.ClassLoaderUtils,toString/1[java.net.URLClassLoader],false,77,0,2,2,0,2,2,3,1,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,16,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\ClassLoaderUtils.java,org.apache.commons.lang3.ClassLoaderUtils,getThreadURLs/0,false,50,1,2,1,1,1,3,3,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,true
C:\Users\largu\Documents\Vietnam\dataset\projects\commons-lang\src\main\java\org\apache\commons\lang3\LongRange.java,org.apache.commons.lang3.LongRange,"of/2[long,long]",false,50,1,1,0,1,1,2,3,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,true
