App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\dev\RecompilationDependenciesProcessorTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/dev/RecompilationDependenciesProcessorTest.java,RecompilationDependenciesProcessorTest.java,TestRuntimeUpdatesProcessor,16,6,25,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\FeatureNameTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/FeatureNameTest.java,FeatureNameTest.java,FeatureNameTest,2,1,3,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\BuiltInTypeTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/BuiltInTypeTest.java,BuiltInTypeTest.java,BuiltInTypeTest,5,2,2,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\JarUnsignerTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/JarUnsignerTest.java,JarUnsignerTest.java,JarUnsignerTest,35,4,35,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\NativeConfigTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/NativeConfigTest.java,NativeConfigTest.java,NativeConfigTest,2,2,9,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\steps\BannerProcessorTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/steps/BannerProcessorTest.java,BannerProcessorTest.java,MyBannerProcessor,10,2,6,2,1,1,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\steps\ClassLoadingChainAnalyzerTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/steps/ClassLoadingChainAnalyzerTest.java,ClassLoadingChainAnalyzerTest.java,ClassLoadingChainAnalyzerTest,34,26,108,13,13,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\steps\GraalVMTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/steps/GraalVMTest.java,GraalVMTest.java,GraalVMTest,14,25,119,18,15,3,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\steps\NativeImageBuildContainerRunnerTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/steps/NativeImageBuildContainerRunnerTest.java,NativeImageBuildContainerRunnerTest.java,NativeImageBuildContainerRunnerTest,7,1,22,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\steps\NativeImageFutureDefaultTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/steps/NativeImageFutureDefaultTest.java,NativeImageFutureDefaultTest.java,NativeImageFutureDefaultTest,8,4,26,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\pkg\TestNativeConfig.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/pkg/TestNativeConfig.java,TestNativeConfig.java,TestBuildImageConfig,4,42,44,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\proxy\SimpleClassProxyTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/proxy/SimpleClassProxyTest.java,SimpleClassProxyTest.java,SimpleClassProxyTest,6,5,18,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\proxy\SimpleInterfaceProxyTest.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/proxy/SimpleInterfaceProxyTest.java,SimpleInterfaceProxyTest.java,SimpleInterfaceProxyTest,3,1,7,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\recording\TestConstructorBean.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/recording/TestConstructorBean.java,TestConstructorBean.java,TestConstructorBean,2,7,11,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\recording\TestJavaBean.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/recording/TestJavaBean.java,TestJavaBean.java,TestJavaBean,2,11,21,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\recording\TestJavaBeanSubclass.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/recording/TestJavaBeanSubclass.java,TestJavaBeanSubclass.java,TestJavaBeanSubclass,0,2,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\recording\TestJavaBeanWithBoolean.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/recording/TestJavaBeanWithBoolean.java,TestJavaBeanWithBoolean.java,TestJavaBeanWithBoolean,1,13,16,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\recording\TestRecorder.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/recording/TestRecorder.java,TestRecorder.java,TestRecorder,7,22,37,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\test\java\io\quarkus\deployment\recording\TestRecorderWithNonSerializableInjectedInConstructor.java,projects/quarkus/core/deployment/src/test/java/io/quarkus/deployment/recording/TestRecorderWithNonSerializableInjectedInConstructor.java,TestRecorderWithNonSerializableInjectedInConstructor.java,TestRecorderWithNonSerializableInjectedInConstructor,1,1,1,0,0,0,true,true,false,false,false,false,false,false,false,false
