file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,key,GodClass,TooManyFields,TooManyMethods,CyclomaticComplexity,CouplingBetweenObjects,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,project,ExcessiveParameterList
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\devtools\gradle\gradle-application-plugin\src\main\java\io\quarkus\gradle\GradleUtils.java,io.quarkus.gradle.GradleUtils,class,9,11,2,9,12,1,0,31,3,0.6666667,0.0,0.0,3,3,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,2,42,4,0,3,0,2,5,1,9,0,13,2,0,0,4,56,1,0,io/quarkus/gradle/gradleutils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\pkg\PackageConfig.java,io.quarkus.deployment.pkg.PackageConfig,interface,6,25,19,6,9,1,0,3,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0,0,4,0,0,0,0,0,0,2,0,134,1,0,io/quarkus/deployment/pkg/packageconfig,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\main\src\test\java\io\quarkus\it\main\SchedulerITCase.java,io.quarkus.it.main.SchedulerITCase,class,2,2,0,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,io/quarkus/it/main/scheduleritcase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\arc\tcks\cdi-tck-porting-pkg\src\main\java\io\quarkus\arc\tck\porting\CreationalContextsImpl.java,io.quarkus.arc.tck.porting.CreationalContextsImpl,class,6,6,0,6,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,io/quarkus/arc/tck/porting/creationalcontextsimpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\tools\devtools-common\src\main\java\io\quarkus\cli\plugin\JBangAlias.java,io.quarkus.cli.plugin.JBangAlias,class,4,8,4,4,8,1,0,0,2,0.5416667,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,30,4,0,0,0,0,1,0,5,0,3,0,0,0,0,13,1,0,io/quarkus/cli/plugin/jbangalias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\main\src\main\java\io\quarkus\it\rest\NonAnnotatedImplementation.java,io.quarkus.it.rest.NonAnnotatedImplementation,class,1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,io/quarkus/it/rest/nonannotatedimplementation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\test-extension\extension\runtime\src\main\java\io\quarkus\extest\runtime\config\TestMappingRunTime.java,io.quarkus.extest.runtime.config.TestMappingRunTime$Group,interface,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,io/quarkus/extest/runtime/config/testmappingruntime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\grpc\runtime\src\main\java\io\quarkus\grpc\runtime\supports\blocking\BlockingServerInterceptor.java,io.quarkus.grpc.runtime.supports.blocking.BlockingServerInterceptor$ReplayEvent,innerclass,2,2,0,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,26,0,io/quarkus/grpc/runtime/supports/blocking/blockingserverinterceptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-reactive\rest-jackson\runtime\src\main\java\io\quarkus\resteasy\reactive\jackson\runtime\serialisers\FullyFeaturedServerJacksonMessageBodyReader.java,io.quarkus.resteasy.reactive.jackson.runtime.serialisers.FullyFeaturedServerJacksonMessageBodyReader,class,17,19,2,17,29,3,0,27,43,0.8333333,0.0,0.0,11,0,6,5,0,0,6,0,0,0,6,0,0,6,0,0,6,0,3,141,16,0,12,2,1,2,1,26,1,19,3,2,1,0,73,1,0,io/quarkus/resteasy/reactive/jackson/runtime/serialisers/fullyfeaturedserverjacksonmessagebodyreader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\container-image\runtime-dev\src\main\java\io\quarkus\container\image\runtime\dev\ui\ContainerBuilderJsonRpcService.java,io.quarkus.container.image.runtime.dev.ui.ContainerBuilderJsonRpcService,class,1,2,1,1,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,6,0,1,0,1,0,0,0,0,28,1,0,io/quarkus/container/image/runtime/dev/ui/containerbuilderjsonrpcservice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\reactive-routes\runtime\src\main\java\io\quarkus\vertx\web\runtime\MultiSseSupport.java,io.quarkus.vertx.web.runtime.MultiSseSupport$Anonymous2$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,io/quarkus/vertx/web/runtime/multissesupport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\security\spi\src\main\java\io\quarkus\security\spi\RegisterClassSecurityCheckBuildItem.java,io.quarkus.security.spi.RegisterClassSecurityCheckBuildItem,class,3,4,1,3,3,2,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,50,17,0,io/quarkus/security/spi/registerclasssecuritycheckbuilditem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\devui\deployment\src\main\java\io\quarkus\devui\deployment\welcome\WelcomeData.java,io.quarkus.devui.deployment.welcome.WelcomeData,class,1,2,1,1,1,1,0,1,0,0.8,,,1,0,1,0,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,5,0,0,0,0,18,1,0,io/quarkus/devui/deployment/welcome/welcomedata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\smallrye-config\src\main\java\io\quarkus\it\smallrye\config\Server.java,io.quarkus.it.smallrye.config.Server$Info,interface,3,3,0,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,io/quarkus/it/smallrye/config/server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\spring-data-rest\runtime\src\main\java\io\quarkus\spring\data\rest\runtime\RestDataPanacheExceptionMapper.java,io.quarkus.spring.data.rest.runtime.RestDataPanacheExceptionMapper,class,6,8,2,6,4,1,0,9,1,0.5,,,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,16,4,0,1,0,0,1,0,1,0,1,1,0,0,0,21,1,0,io/quarkus/spring/data/rest/runtime/restdatapanacheexceptionmapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\quartz\src\main\java\io\quarkus\it\quartz\ProgrammaticJobResource.java,io.quarkus.it.quartz.ProgrammaticJobResource$AsyncJob,innerclass,3,3,0,3,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,io/quarkus/it/quartz/programmaticjobresource,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\resteasy-reactive\server\runtime\src\main\java\org\jboss\resteasy\reactive\server\core\request\ServerDrivenNegotiation.java,org.jboss.resteasy.reactive.server.core.request.ServerDrivenNegotiation,class,6,8,2,6,114,1,0,55,79,0.8428572,0.0,0.0,14,2,6,8,0,0,6,0,0,0,5,0,0,5,0,0,0,0,8,316,50,9,46,0,0,16,10,83,2,51,5,0,0,0,76,1,0,org/jboss/resteasy/reactive/server/core/request/serverdrivennegotiation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-classic\resteasy-common\spi\src\main\java\io\quarkus\resteasy\common\spi\ResteasyJaxrsProviderBuildItem.java,io.quarkus.resteasy.common.spi.ResteasyJaxrsProviderBuildItem,class,1,6,5,1,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20,17,0,io/quarkus/resteasy/common/spi/resteasyjaxrsproviderbuilditem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\resteasy-reactive\server\runtime\src\main\java\org\jboss\resteasy\reactive\server\handlers\ResourceLocatorHandler.java,org.jboss.resteasy.reactive.server.handlers.ResourceLocatorHandler,class,11,14,3,11,40,1,0,51,7,0.61111116,0.0,0.0,6,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,153,7,7,19,0,0,2,1,34,1,24,5,1,0,0,68,1,0,org/jboss/resteasy/reactive/server/handlers/resourcelocatorhandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\vertx-http\deployment\src\main\java\io\quarkus\vertx\http\deployment\webjar\InMemoryTargetVisitor.java,io.quarkus.vertx.http.deployment.webjar.InMemoryTargetVisitor,class,2,3,1,2,2,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0,io/quarkus/vertx/http/deployment/webjar/inmemorytargetvisitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\hibernate-orm\runtime\src\main\java\io\quarkus\hibernate\orm\runtime\config\DatabaseOrmCompatibilityVersion.java,io.quarkus.hibernate.orm.runtime.config.DatabaseOrmCompatibilityVersion$Converter,innerclass,2,2,0,2,3,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,11,1,1,0,0,0,1,0,1,0,2,2,0,0,1,21,9,0,io/quarkus/hibernate/orm/runtime/config/databaseormcompatibilityversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\resteasy-reactive\server\runtime\src\main\java\org\jboss\resteasy\reactive\server\core\parameters\converters\ConverterInfo.java,org.jboss.resteasy.reactive.server.core.parameters.converters.ConverterInfo,class,2,2,0,2,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,10,1,0,org/jboss/resteasy/reactive/server/core/parameters/converters/converterinfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-reactive\rest\deployment\src\main\java\io\quarkus\resteasy\reactive\server\deployment\DotNames.java,io.quarkus.resteasy.reactive.server.deployment.DotNames,class,3,3,0,3,1,1,0,10,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,11,11,0,0,0,11,11,0,0,15,0,0,0,0,0,1,0,11,0,11,0,0,0,0,24,16,0,io/quarkus/resteasy/reactive/server/deployment/dotnames,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\panache\hibernate-reactive-panache-common\deployment\src\main\java\io\quarkus\hibernate\reactive\panache\common\deployment\PanacheJpaCommonResourceProcessor.java,io.quarkus.hibernate.reactive.panache.common.deployment.PanacheJpaCommonResourceProcessor$Anonymous1,anonymous,4,4,0,4,10,1,0,16,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,1,0,0,0,0,2,0,2,1,0,0,0,12,-1,0,io/quarkus/hibernate/reactive/panache/common/deployment/panachejpacommonresourceprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\qute\core\src\main\java\io\quarkus\qute\WithSectionHelper.java,io.quarkus.qute.WithSectionHelper,class,8,9,1,8,2,1,0,8,0,0.375,0.0,0.0,2,0,1,0,0,1,2,0,0,0,4,2,0,4,0,0,4,0,0,40,2,0,0,0,0,2,1,4,0,5,1,0,1,1,23,1,0,io/quarkus/qute/withsectionhelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\oidc\runtime\src\main\java\io\quarkus\oidc\runtime\OidcConfig.java,io.quarkus.oidc.runtime.OidcConfig$TokenCache,interface,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47,0,0,io/quarkus/oidc/runtime/oidcconfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\liquibase\liquibase-common\src\main\java\io\quarkus\liquibase\common\runtime\graal\SubstituteScope.java,io.quarkus.liquibase.common.runtime.graal.SubstituteScope$CustomInheritableThreadLocal,innerclass,2,2,0,2,1,3,0,2,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,25,0,io/quarkus/liquibase/common/runtime/graal/substitutescope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\vertx-http\runtime\src\main\java\io\quarkus\vertx\http\runtime\AuthRuntimeConfig.java,io.quarkus.vertx.http.runtime.AuthRuntimeConfig$InclusiveMode,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,io/quarkus/vertx/http/runtime/authruntimeconfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\index\ConstPoolScanner.java,io.quarkus.deployment.index.ConstPoolScanner,class,1,1,0,1,22,1,0,6,0,0.0,,,1,1,1,0,0,0,1,0,0,0,17,17,0,0,0,17,17,0,1,79,3,2,1,0,0,0,28,30,0,24,3,0,0,0,55,1,0,io/quarkus/deployment/index/constpoolscanner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-classic\resteasy-mutiny-common\deployment\src\main\java\io\quarkus\resteasy\mutiny\common\deployment\ResteasyMutinyCommonProcessor.java,io.quarkus.resteasy.mutiny.common.deployment.ResteasyMutinyCommonProcessor,class,11,11,0,11,1,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,io/quarkus/resteasy/mutiny/common/deployment/resteasymutinycommonprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\maven\src\test\resources-filtered\projects\rest-client-custom-headers-extension\runner\src\main\java\org\acme\DownstreamService.java,org.acme.DownstreamService,class,3,3,0,3,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,1,0,0,0,0,0,7,1,0,org/acme/downstreamservice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\hibernate-validator\runtime\src\main\java\io\quarkus\hibernate\validator\runtime\HibernateValidatorBuildTimeConfig.java,io.quarkus.hibernate.validator.runtime.HibernateValidatorBuildTimeConfig$HibernateValidatorMethodBuildTimeConfig,interface,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,111,1,0,io/quarkus/hibernate/validator/runtime/hibernatevalidatorbuildtimeconfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\opentelemetry\runtime\src\main\java\io\quarkus\opentelemetry\runtime\tracing\instrumentation\vertx\EventBusInstrumenterVertxTracer.java,io.quarkus.opentelemetry.runtime.tracing.instrumentation.vertx.EventBusInstrumenterVertxTracer,class,10,12,2,10,9,1,0,11,16,0.625,0.0,0.0,8,2,6,2,0,0,6,0,0,0,2,0,0,2,0,0,2,0,2,83,7,0,1,0,0,1,0,4,0,7,2,1,1,1,61,1,0,io/quarkus/opentelemetry/runtime/tracing/instrumentation/vertx/eventbusinstrumentervertxtracer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\test-extension\extension\runtime\src\main\java\io\quarkus\extest\runtime\config\XmlData.java,io.quarkus.extest.runtime.config.XmlData,class,1,3,2,1,7,1,0,0,3,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,26,4,0,0,0,0,5,0,3,2,3,0,0,0,0,12,1,0,io/quarkus/extest/runtime/config/xmldata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\resteasy-reactive\server\runtime\src\main\java\org\jboss\resteasy\reactive\server\core\multipart\MultipartParser.java,org.jboss.resteasy.reactive.server.core.multipart.MultipartParser$Encoding,interface,1,1,0,1,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,org/jboss/resteasy/reactive/server/core/multipart/multipartparser,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-reactive\rest-client\runtime\src\main\java\io\quarkus\rest\client\reactive\runtime\RestClientReactiveCDIWrapperBase.java,io.quarkus.rest.client.reactive.runtime.RestClientReactiveCDIWrapperBase,class,8,10,2,8,15,1,0,6,2,0.71428573,0.0,0.0,8,0,6,1,0,1,7,0,0,0,7,1,0,7,0,0,5,0,1,50,2,0,5,1,0,2,0,8,0,7,2,0,0,0,44,1025,1,io/quarkus/rest/client/reactive/runtime/restclientreactivecdiwrapperbase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\infinispan-client\runtime\src\main\java\io\quarkus\infinispan\client\runtime\graal\DisableLoggingFeature.java,io.quarkus.infinispan.client.runtime.graal.DisableLoggingFeature,class,3,4,1,3,5,1,0,5,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,2,21,1,2,0,0,0,2,0,5,0,5,1,0,0,0,35,1,0,io/quarkus/infinispan/client/runtime/graal/disableloggingfeature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-reactive\rest\runtime\src\main\java\io\quarkus\resteasy\reactive\server\runtime\security\EagerSecurityHandler.java,io.quarkus.resteasy.reactive.server.runtime.security.EagerSecurityHandler$HttpPermissionsOnlyCustomizer,innerclass,5,5,0,5,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,26,25,0,io/quarkus/resteasy/reactive/server/runtime/security/eagersecurityhandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\vertx-http\runtime\src\main\java\io\quarkus\vertx\http\runtime\attribute\ExchangeAttributeBuilder.java,io.quarkus.vertx.http.runtime.attribute.ExchangeAttributeBuilder,interface,1,67,66,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,io/quarkus/vertx/http/runtime/attribute/exchangeattributebuilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\tools\devtools-common\src\main\java\io\quarkus\cli\plugin\PluginCatalog.java,io.quarkus.cli.plugin.PluginCatalog,class,5,10,5,5,18,1,0,32,0,0.64705884,0.0,0.0,17,3,16,1,0,0,16,0,0,0,6,2,1,4,1,0,6,0,18,74,13,0,0,0,0,2,0,13,0,17,0,0,0,4,45,1,0,io/quarkus/cli/plugin/plugincatalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\processor\src\main\java\io\quarkus\annotation\processor\documentation\config\discovery\DiscoveryRootElement.java,io.quarkus.annotation.processor.documentation.config.discovery.DiscoveryRootElement,class,4,9,5,4,12,1,2,9,18,0.80952376,0.0,0.0,9,0,8,0,0,1,10,0,0,0,6,0,0,5,0,1,5,0,1,48,7,1,0,0,0,5,0,6,3,8,2,0,0,0,31,1024,0,io/quarkus/annotation/processor/documentation/config/discovery/discoveryrootelement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\hibernate-orm-compatibility-5.6\postgresql\src\main\java\io\quarkus\it\hibernate\compatibility\MyEntityWithGenericGeneratorAndDefaultAllocationSize.java,MyEntityWithGenericGeneratorAndDefaultAllocationSize,class,5,8,3,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,13,1,0,io/quarkus/it/hibernate/compatibility/myentitywithgenericgeneratoranddefaultallocationsize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
